,episode,make_span,reward,min_make_span
0,0.0,54.0,-53.99999999999999,54.0
1,0.0,56.0,-56.00000000000001,54.0
2,0.0,60.0,-60.00000000000001,54.0
3,1.0,55.0,-55.00000000000001,54.0
4,1.0,45.0,-45.00000000000001,45.0
5,1.0,54.0,-54.000000000000014,45.0
6,2.0,48.0,-48.00000000000001,45.0
7,2.0,54.0,-53.999999999999986,45.0
8,2.0,54.0,-54.0,45.0
9,3.0,47.0,-47.00000000000001,45.0
10,3.0,48.0,-48.0,45.0
11,3.0,48.0,-47.99999999999999,45.0
12,4.0,49.0,-49.00000000000001,45.0
13,4.0,48.0,-48.0,45.0
14,4.0,49.0,-49.0,45.0
15,5.0,51.0,-51.0,45.0
16,5.0,46.0,-46.0,45.0
17,5.0,44.0,-44.00000000000001,44.0
18,6.0,47.0,-47.000000000000014,44.0
19,6.0,55.0,-55.00000000000001,44.0
20,6.0,49.0,-49.0,44.0
21,7.0,49.0,-48.999999999999986,44.0
22,7.0,43.0,-43.00000000000001,43.0
23,7.0,48.0,-48.0,43.0
24,8.0,55.0,-54.99999999999999,43.0
25,8.0,45.0,-45.00000000000001,43.0
26,8.0,43.0,-43.00000000000001,43.0
27,9.0,48.0,-47.99999999999999,43.0
28,9.0,49.0,-49.000000000000014,43.0
29,9.0,49.0,-49.0,43.0
30,10.0,48.0,-48.00000000000001,43.0
31,10.0,42.0,-42.00000000000001,42.0
32,10.0,49.0,-49.0,42.0
33,11.0,49.0,-49.00000000000001,42.0
34,11.0,48.0,-47.99999999999999,42.0
35,11.0,53.0,-52.99999999999999,42.0
36,12.0,50.0,-50.000000000000014,42.0
37,12.0,48.0,-48.0,42.0
38,12.0,55.0,-55.000000000000014,42.0
39,13.0,49.0,-49.0,42.0
40,13.0,55.0,-55.00000000000002,42.0
41,13.0,55.0,-54.99999999999999,42.0
42,14.0,49.0,-49.00000000000001,42.0
43,14.0,50.0,-49.999999999999986,42.0
44,14.0,51.0,-51.00000000000001,42.0
45,15.0,49.0,-49.0,42.0
46,15.0,55.0,-55.00000000000001,42.0
47,15.0,51.0,-50.99999999999999,42.0
48,16.0,49.0,-48.99999999999999,42.0
49,16.0,49.0,-48.999999999999986,42.0
50,16.0,44.0,-44.00000000000001,42.0
51,17.0,47.0,-47.000000000000014,42.0
52,17.0,45.0,-45.0,42.0
53,17.0,52.0,-51.99999999999999,42.0
54,18.0,48.0,-48.000000000000014,42.0
55,18.0,44.0,-44.00000000000001,42.0
56,18.0,47.0,-47.000000000000014,42.0
57,19.0,45.0,-44.99999999999999,42.0
58,19.0,43.0,-42.99999999999999,42.0
59,19.0,43.0,-43.000000000000014,42.0
60,20.0,49.0,-49.00000000000001,42.0
61,20.0,45.0,-45.00000000000001,42.0
62,20.0,48.0,-48.00000000000001,42.0
63,21.0,52.0,-52.00000000000001,42.0
64,21.0,46.0,-46.00000000000001,42.0
65,21.0,43.0,-43.00000000000001,42.0
66,22.0,49.0,-49.0,42.0
67,22.0,48.0,-48.000000000000014,42.0
