,episode,make_span,reward,min_make_span
0,0.0,195.0,-86.66666666666667,195.0
1,0.0,198.0,-87.99999999999996,195.0
2,0.0,194.0,-86.2222222222222,194.0
3,0.0,196.0,-87.11111111111109,194.0
4,0.0,185.0,-82.22222222222223,185.0
5,0.0,207.0,-92.0,185.0
6,0.0,188.0,-83.55555555555556,185.0
7,0.0,196.0,-87.1111111111111,185.0
8,0.0,205.0,-91.11111111111109,185.0
9,1.0,203.0,-90.22222222222221,185.0
10,1.0,198.0,-87.99999999999996,185.0
11,1.0,191.0,-84.88888888888886,185.0
12,1.0,197.0,-87.55555555555554,185.0
13,1.0,184.0,-81.77777777777774,184.0
14,1.0,204.0,-90.6666666666666,184.0
15,1.0,197.0,-87.55555555555551,184.0
16,1.0,201.0,-89.3333333333333,184.0
17,1.0,197.0,-87.55555555555551,184.0
18,2.0,205.0,-91.11111111111109,184.0
19,2.0,194.0,-86.2222222222222,184.0
20,2.0,185.0,-82.22222222222219,184.0
21,2.0,192.0,-85.33333333333331,184.0
22,2.0,188.0,-83.55555555555556,184.0
23,2.0,196.0,-87.11111111111111,184.0
24,2.0,192.0,-85.33333333333327,184.0
25,2.0,187.0,-83.11111111111107,184.0
26,2.0,191.0,-84.88888888888884,184.0
27,3.0,195.0,-86.66666666666667,184.0
28,3.0,191.0,-84.88888888888886,184.0
29,3.0,201.0,-89.33333333333331,184.0
30,3.0,194.0,-86.22222222222221,184.0
31,3.0,183.0,-81.33333333333331,183.0
32,3.0,200.0,-88.88888888888886,183.0
33,3.0,200.0,-88.8888888888889,183.0
34,3.0,193.0,-85.77777777777777,183.0
35,3.0,194.0,-86.22222222222219,183.0
36,4.0,192.0,-85.33333333333333,183.0
37,4.0,194.0,-86.22222222222219,183.0
38,4.0,188.0,-83.55555555555553,183.0
39,4.0,186.0,-82.66666666666663,183.0
40,4.0,186.0,-82.66666666666664,183.0
41,4.0,207.0,-91.99999999999996,183.0
42,4.0,206.0,-91.55555555555554,183.0
43,4.0,200.0,-88.88888888888883,183.0
44,4.0,187.0,-83.11111111111107,183.0
45,5.0,193.0,-85.77777777777779,183.0
46,5.0,193.0,-85.77777777777777,183.0
47,5.0,187.0,-83.11111111111109,183.0
48,5.0,193.0,-85.77777777777777,183.0
49,5.0,189.0,-83.99999999999997,183.0
50,5.0,192.0,-85.33333333333329,183.0
51,5.0,191.0,-84.88888888888886,183.0
52,5.0,185.0,-82.22222222222221,183.0
53,5.0,196.0,-87.1111111111111,183.0
54,6.0,200.0,-88.88888888888884,183.0
55,6.0,184.0,-81.77777777777774,183.0
56,6.0,190.0,-84.4444444444444,183.0
57,6.0,189.0,-84.0,183.0
58,6.0,190.0,-84.4444444444444,183.0
59,6.0,191.0,-84.88888888888887,183.0
60,6.0,187.0,-83.1111111111111,183.0
61,6.0,185.0,-82.2222222222222,183.0
62,6.0,194.0,-86.2222222222222,183.0
63,7.0,192.0,-85.3333333333333,183.0
64,7.0,192.0,-85.3333333333333,183.0
65,7.0,189.0,-83.99999999999997,183.0
66,7.0,191.0,-84.88888888888884,183.0
67,7.0,198.0,-87.99999999999997,183.0
68,7.0,207.0,-91.99999999999994,183.0
69,7.0,189.0,-83.99999999999999,183.0
70,7.0,193.0,-85.77777777777774,183.0
71,7.0,193.0,-85.77777777777774,183.0
72,8.0,190.0,-84.44444444444443,183.0
73,8.0,192.0,-85.3333333333333,183.0
74,8.0,197.0,-87.55555555555554,183.0
75,8.0,188.0,-83.55555555555554,183.0
76,8.0,189.0,-83.99999999999999,183.0
77,8.0,196.0,-87.11111111111104,183.0
78,8.0,189.0,-84.0,183.0
79,8.0,195.0,-86.66666666666661,183.0
80,8.0,190.0,-84.44444444444441,183.0
81,9.0,192.0,-85.33333333333331,183.0
82,9.0,187.0,-83.11111111111109,183.0
83,9.0,199.0,-88.44444444444439,183.0
84,9.0,190.0,-84.44444444444443,183.0
85,9.0,196.0,-87.1111111111111,183.0
86,9.0,195.0,-86.66666666666664,183.0
87,9.0,195.0,-86.66666666666663,183.0
88,9.0,187.0,-83.1111111111111,183.0
89,9.0,191.0,-84.88888888888884,183.0
90,10.0,196.0,-87.11111111111111,183.0
91,10.0,187.0,-83.11111111111111,183.0
92,10.0,202.0,-89.77777777777774,183.0
93,10.0,189.0,-83.99999999999999,183.0
94,10.0,199.0,-88.44444444444441,183.0
95,10.0,199.0,-88.44444444444441,183.0
96,10.0,194.0,-86.22222222222217,183.0
97,10.0,190.0,-84.4444444444444,183.0
98,10.0,192.0,-85.3333333333333,183.0
99,11.0,185.0,-82.22222222222219,183.0
100,11.0,185.0,-82.22222222222219,183.0
101,11.0,190.0,-84.44444444444437,183.0
102,11.0,192.0,-85.33333333333331,183.0
103,11.0,197.0,-87.55555555555553,183.0
104,11.0,188.0,-83.55555555555553,183.0
105,11.0,187.0,-83.11111111111109,183.0
