,episode,make_span,reward,min_make_span
0,0.0,218.0,-57.36842105263157,218.0
1,0.0,236.0,-62.10526315789475,218.0
2,0.0,215.0,-56.578947368421076,215.0
3,0.0,221.0,-58.15789473684211,215.0
4,0.0,208.0,-54.73684210526317,208.0
5,0.0,234.0,-61.57894736842104,208.0
6,0.0,215.0,-56.578947368421055,208.0
7,0.0,226.0,-59.47368421052635,208.0
8,0.0,223.0,-58.6842105263158,208.0
9,1.0,205.0,-53.94736842105265,205.0
10,1.0,214.0,-56.31578947368419,205.0
11,1.0,210.0,-55.263157894736835,205.0
12,1.0,229.0,-60.26315789473684,205.0
13,1.0,217.0,-57.105263157894726,205.0
14,1.0,217.0,-57.10526315789474,205.0
15,1.0,217.0,-57.10526315789475,205.0
16,1.0,226.0,-59.473684210526315,205.0
17,1.0,211.0,-55.526315789473664,205.0
18,2.0,229.0,-60.263157894736835,205.0
19,2.0,227.0,-59.73684210526316,205.0
20,2.0,213.0,-56.05263157894738,205.0
21,2.0,213.0,-56.05263157894738,205.0
22,2.0,229.0,-60.26315789473684,205.0
23,2.0,217.0,-57.10526315789475,205.0
24,2.0,218.0,-57.36842105263158,205.0
25,2.0,221.0,-58.157894736842124,205.0
26,2.0,230.0,-60.52631578947368,205.0
27,3.0,206.0,-54.21052631578949,205.0
28,3.0,212.0,-55.78947368421052,205.0
29,3.0,214.0,-56.31578947368424,205.0
30,3.0,215.0,-56.57894736842107,205.0
31,3.0,220.0,-57.89473684210525,205.0
32,3.0,232.0,-61.05263157894738,205.0
33,3.0,218.0,-57.368421052631604,205.0
34,3.0,225.0,-59.21052631578947,205.0
35,3.0,215.0,-56.57894736842107,205.0
36,4.0,207.0,-54.473684210526336,205.0
37,4.0,220.0,-57.89473684210528,205.0
38,4.0,213.0,-56.05263157894738,205.0
39,4.0,219.0,-57.63157894736844,205.0
40,4.0,212.0,-55.789473684210535,205.0
41,4.0,222.0,-58.42105263157893,205.0
42,4.0,203.0,-53.42105263157895,203.0
43,4.0,212.0,-55.78947368421053,203.0
44,4.0,205.0,-53.94736842105264,203.0
45,5.0,214.0,-56.315789473684234,203.0
46,5.0,212.0,-55.78947368421054,203.0
47,5.0,219.0,-57.631578947368425,203.0
48,5.0,195.0,-51.31578947368422,195.0
49,5.0,232.0,-61.05263157894738,195.0
50,5.0,214.0,-56.315789473684234,195.0
51,5.0,210.0,-55.26315789473685,195.0
52,5.0,235.0,-61.84210526315791,195.0
53,5.0,227.0,-59.73684210526317,195.0
54,6.0,211.0,-55.52631578947369,195.0
55,6.0,235.0,-61.84210526315788,195.0
56,6.0,206.0,-54.21052631578948,195.0
57,6.0,221.0,-58.1578947368421,195.0
