,episode,make_span,reward,min_make_span
0,0.0,848.0,-4.23469387755102,848.0
1,0.0,904.0,-7.091836734693877,848.0
2,0.0,888.0,-6.275510204081633,848.0
3,1.0,986.0,-11.275510204081632,848.0
4,1.0,833.0,-3.4693877551020407,833.0
5,1.0,813.0,-2.4489795918367347,813.0
6,2.0,802.0,-1.8877551020408163,802.0
7,2.0,847.0,-4.183673469387755,802.0
8,2.0,962.0,-10.051020408163264,802.0
9,3.0,791.0,-1.3265306122448979,791.0
10,3.0,832.0,-3.418367346938775,791.0
11,3.0,1009.0,-12.448979591836734,791.0
12,4.0,926.0,-8.214285714285715,791.0
13,4.0,788.0,-1.1734693877551021,788.0
14,4.0,831.0,-3.36734693877551,788.0
15,5.0,797.0,-1.6326530612244898,788.0
16,5.0,806.0,-2.0918367346938775,788.0
17,5.0,827.0,-3.163265306122449,788.0
18,6.0,877.0,-5.714285714285714,788.0
19,6.0,949.0,-9.387755102040817,788.0
20,6.0,963.0,-10.102040816326532,788.0
21,7.0,814.0,-2.5,788.0
22,7.0,802.0,-1.887755102040816,788.0
23,7.0,913.0,-7.551020408163265,788.0
24,8.0,865.0,-5.1020408163265305,788.0
25,8.0,847.0,-4.183673469387755,788.0
26,8.0,844.0,-4.030612244897959,788.0
27,9.0,855.0,-4.591836734693878,788.0
28,9.0,859.0,-4.795918367346939,788.0
29,9.0,811.0,-2.3469387755102042,788.0
30,10.0,826.0,-3.1122448979591835,788.0
31,10.0,871.0,-5.408163265306122,788.0
32,10.0,862.0,-4.948979591836735,788.0
33,11.0,839.0,-3.775510204081633,788.0
34,11.0,808.0,-2.193877551020408,788.0
35,11.0,822.0,-2.908163265306122,788.0
36,12.0,850.0,-4.336734693877551,788.0
37,12.0,810.0,-2.295918367346939,788.0
38,12.0,809.0,-2.2448979591836737,788.0
39,13.0,850.0,-4.336734693877551,788.0
40,13.0,803.0,-1.9387755102040816,788.0
41,13.0,861.0,-4.8979591836734695,788.0
42,14.0,858.0,-4.744897959183674,788.0
43,14.0,811.0,-2.3469387755102042,788.0
44,14.0,882.0,-5.969387755102041,788.0
45,15.0,815.0,-2.551020408163265,788.0
46,15.0,812.0,-2.397959183673469,788.0
47,15.0,841.0,-3.877551020408163,788.0
