,episode,make_span,reward,min_make_span
0,0.0,687.0,-5.979591836734693,687.0
1,0.0,625.0,-2.8163265306122445,625.0
2,0.0,617.0,-2.4081632653061225,617.0
3,1.0,630.0,-3.0714285714285716,617.0
4,1.0,703.0,-6.795918367346939,617.0
5,1.0,658.0,-4.5,617.0
6,2.0,688.0,-6.030612244897959,617.0
7,2.0,631.0,-3.122448979591837,617.0
8,2.0,707.0,-7.0,617.0
9,3.0,682.0,-5.724489795918368,617.0
10,3.0,673.0,-5.26530612244898,617.0
11,3.0,628.0,-2.9693877551020407,617.0
12,4.0,643.0,-3.7346938775510203,617.0
13,4.0,693.0,-6.285714285714286,617.0
14,4.0,631.0,-3.122448979591837,617.0
15,5.0,678.0,-5.520408163265306,617.0
16,5.0,676.0,-5.418367346938776,617.0
17,5.0,742.0,-8.785714285714285,617.0
18,6.0,665.0,-4.857142857142857,617.0
19,6.0,698.0,-6.540816326530612,617.0
20,6.0,600.0,-1.5408163265306123,600.0
21,7.0,710.0,-7.153061224489797,600.0
22,7.0,686.0,-5.928571428571429,600.0
23,7.0,623.0,-2.7142857142857144,600.0
24,8.0,643.0,-3.7346938775510203,600.0
25,8.0,645.0,-3.836734693877551,600.0
26,8.0,669.0,-5.061224489795919,600.0
27,9.0,626.0,-2.86734693877551,600.0
28,9.0,648.0,-3.989795918367347,600.0
29,9.0,698.0,-6.540816326530612,600.0
30,10.0,731.0,-8.224489795918366,600.0
31,10.0,632.0,-3.173469387755102,600.0
32,10.0,645.0,-3.836734693877551,600.0
33,11.0,635.0,-3.3265306122448983,600.0
34,11.0,640.0,-3.5816326530612246,600.0
35,11.0,695.0,-6.387755102040816,600.0
36,12.0,622.0,-2.663265306122449,600.0
37,12.0,630.0,-3.071428571428571,600.0
38,12.0,671.0,-5.163265306122449,600.0
39,13.0,685.0,-5.877551020408164,600.0
40,13.0,718.0,-7.561224489795919,600.0
41,13.0,603.0,-1.693877551020408,600.0
42,14.0,684.0,-5.826530612244898,600.0
43,14.0,667.0,-4.959183673469387,600.0
44,14.0,617.0,-2.4081632653061225,600.0
45,15.0,639.0,-3.530612244897959,600.0
46,15.0,627.0,-2.9183673469387754,600.0
47,15.0,613.0,-2.204081632653061,600.0
48,16.0,658.0,-4.5,600.0
49,16.0,674.0,-5.316326530612245,600.0
50,16.0,746.0,-8.989795918367347,600.0
51,17.0,659.0,-4.551020408163265,600.0
52,17.0,649.0,-4.040816326530612,600.0
53,17.0,624.0,-2.7653061224489797,600.0
54,18.0,727.0,-8.020408163265305,600.0
55,18.0,615.0,-2.306122448979592,600.0
56,18.0,627.0,-2.9183673469387754,600.0
57,19.0,622.0,-2.663265306122449,600.0
58,19.0,639.0,-3.5306122448979593,600.0
59,19.0,677.0,-5.469387755102041,600.0
60,20.0,630.0,-3.0714285714285716,600.0
61,20.0,618.0,-2.4591836734693877,600.0
62,20.0,633.0,-3.224489795918368,600.0
63,21.0,702.0,-6.744897959183673,600.0
64,21.0,631.0,-3.122448979591837,600.0
65,21.0,660.0,-4.6020408163265305,600.0
66,22.0,621.0,-2.6122448979591835,600.0
67,22.0,701.0,-6.6938775510204085,600.0
68,22.0,627.0,-2.9183673469387754,600.0
69,23.0,655.0,-4.346938775510204,600.0
70,23.0,667.0,-4.959183673469388,600.0
71,23.0,621.0,-2.612244897959184,600.0
72,24.0,665.0,-4.857142857142857,600.0
73,24.0,673.0,-5.26530612244898,600.0
74,24.0,716.0,-7.459183673469387,600.0
75,25.0,663.0,-4.755102040816326,600.0
76,25.0,660.0,-4.6020408163265305,600.0
77,25.0,645.0,-3.8367346938775513,600.0
78,26.0,606.0,-1.846938775510204,600.0
79,26.0,644.0,-3.7857142857142856,600.0
80,26.0,667.0,-4.959183673469387,600.0
81,27.0,659.0,-4.551020408163265,600.0
82,27.0,614.0,-2.2551020408163267,600.0
83,27.0,660.0,-4.6020408163265305,600.0
84,28.0,621.0,-2.612244897959184,600.0
85,28.0,633.0,-3.2244897959183674,600.0
86,28.0,634.0,-3.275510204081632,600.0
87,29.0,743.0,-8.83673469387755,600.0
88,29.0,655.0,-4.346938775510204,600.0
89,29.0,651.0,-4.142857142857142,600.0
90,30.0,648.0,-3.989795918367347,600.0
91,30.0,628.0,-2.9693877551020407,600.0
92,30.0,645.0,-3.8367346938775513,600.0
93,31.0,606.0,-1.8469387755102042,600.0
94,31.0,656.0,-4.3979591836734695,600.0
95,31.0,616.0,-2.357142857142857,600.0
96,32.0,754.0,-9.397959183673468,600.0
97,32.0,645.0,-3.836734693877551,600.0
98,32.0,615.0,-2.306122448979592,600.0
99,33.0,618.0,-2.4591836734693877,600.0
